NP_001182220,876000
NP_001159577,4360
NP_001307894,578000
NP_003860,4370
NP_000433,865
NP_001278253,1540
NP_001289300,1150
NP_056101,350
NP_001243582,16300
NP_001273196,760
NP_001240758,2980
NP_001186506,5930
NP_872321,1870
NP_001002836,128000
NP_001288711,5230
NP_001275582,2870000
NP_001170977,1960
NP_003169,21500
NP_001292510,6680
NP_001127854,6310
NP_955373,2520
NP_001230678,19000
NP_001265640,6810
NP_001277141,22700
NP_001307644,3000
NP_001243624,418
NP_001274429,2540
NP_001244286,638
NP_001008401,571
NP_001127839,14900
NP_001230261,8700
NP_001189477,360000
NP_001188292,6800
NP_001317692,621000
NP_001310859,12400
NP_056468,3600
NP_001230726,310000
NP_001273560,254000
NP_001240317,21100
NP_001243727,3420
NP_001243537,5410
NP_057377,269
NP_001278585,11600
NP_112598,499000
NP_001274350,8200
NP_002797,1310000
NP_775936,2300
NP_001317157,10800
NP_001294976,25000
NP_001317468,2000
NP_001186048,8790
NP_001308297,42000
NP_001317003,12000
NP_001186673,19300
NP_001014972,540
NP_001265438,1870
NP_001264125,6130
NP_008987,76100
NP_002890,2760
NP_057594,1100
NP_001254540,768
NP_037534,131000
NP_001191395,249000
NP_001317486,320
NP_569826,24700
NP_689419,1400
NP_001333722,991
NP_001269804,4000
NP_001138433,938
NP_001265305,2170
NP_001191421,75000
NP_002459,80000
NP_001185730,61900
NP_001253991,4090
NP_001335380,2900
NP_001139110,14800
NP_001158222,20000
NP_001075949,1310
NP_001122390,11800
NP_001287696,2480
NP_001098677,19200
NP_001254479,1450
NP_001307870,43800
NP_001185987,87800
NP_001185522,1160
NP_001231513,1110000
NP_001188408,104000
NP_001129672,86000
NP_001035754,224000
NP_001273015,435000
NP_001308146,5060
NP_037408,69500
NP_001129261,3120
NP_001295350,294000
NP_001269288,192
NP_000777,139000
NP_665877,27000
NP_284941,57700
NP_009214,3100
NP_001077354,1040
NP_008977,531
NP_000478,24900
NP_001273698,2030
NP_001124332,4810
NP_001287789,764000
NP_005784,38300
NP_001287947,1800
NP_858057,3300
NP_001251503,13000
NP_004477,242000
NP_001075955,7570
NP_006393,1800
NP_938051,9630
NP_001245258,720
NP_001277116,2540
NP_001135942,14000
NP_001265407,2420
NP_001014975,890
NP_056171,3600
NP_001258521,15100
NP_874365,142000
NP_001296171,1600
NP_001013649,396
NP_001294905,373
NP_001092104,6740
NP_001138392,6310
NP_001120738,4580
NP_001243300,2570
NP_060697,319000
NP_001304007,20600
NP_001006948,11600
NP_001120683,132000
NP_001073970,57100
NP_001017920,3620
NP_001073862,403
NP_001074294,24000
NP_001116848,3870
NP_078881,10100
NP_001012302,3040
NP_001273384,1530
NP_001096645,33200
NP_001001669,2300
NP_001009993,26400
NP_001087194,5590
NP_006835,370000
NP_001078844,4900
NP_001079990,12900
NP_001295076,18900
NP_001098028,1010
NP_001138422,244
NP_001017995,172000
NP_001269963,3690
NP_001028259,1310
NP_997243,811
NP_001231888,2900
NP_001276342,520
NP_938020,2390
NP_997216,3650
NP_056993,24200
NP_689547,2890
NP_001013720,2960
NP_001013641,854
NP_065904,13400
NP_001138552,24.2
NP_001012524,4890
NP_001034782,45100
NP_001091953,9860
NP_001124479,1280
NP_001009814,57800
NP_001009814,NaN
NP_001161328,47300
NP_001094887,602
NP_001120836,1400
NP_001120836,657
NP_001036182,122000
NP_054868,22100
NP_001008749,5940
NP_001073861,2220
NP_981942,8680
NP_001008747,486
NP_001138590,139
NP_001139334,880
NP_001156002,1660
NP_001093241,656
NP_060436,63600
NP_001155977,2140
NP_001087224,52800
NP_001087225,460
NP_001252541,97900
NP_001252541,240
NP_115627,2020
NP_001138466,1930
NP_001035088,7950
NP_001019827,90900
NP_001138500,8000
NP_001091880,6770
NP_001035830,510000
NP_061122,3950
NP_787117,284000
NP_001017919,66000
NP_001025041,7010
NP_001181915,1340
NP_001265488,12000
NP_001123498,357
NP_001287727,810
NP_001136117,10900
NP_001036096,2280
NP_001258744,11500
NP_001073998,1870
NP_001094842,582
NP_001094348,2920
NP_001137434,685
NP_001165335,2980
NP_001124149,1040
NP_056110,128000
NP_001099044,13900
NP_001138536,31000
NP_689645,3450
NP_056436,2700
NP_001074002,98700
NP_001107000,56700
NP_001099046,1910
NP_001138341,1030
NP_001138467,21100
NP_001017363,3270
NP_001128360,921
NP_001264129,30500
NP_001317289,121000
NP_001096078,977
NP_001096032,1380
NP_001137408,8350
NP_001138545,8670
NP_001317618,1700
NP_001017523,1900
NP_001071639,216000
NP_001229416,11700
NP_001136157,1130
NP_277045,104
NP_055541,11800
NP_060483,738
NP_848642,1900
NP_060805,452
NP_067636,70200
NP_115813,4170
NP_001007468,2400
NP_689671,1000
NP_001136197,20000
NP_001017964,11000
NP_001278893,110
NP_945352,49200
NP_036426,22900
NP_001180481,345
NP_001136123,651
NP_001317623,17700
NP_001185903,2310
NP_001257935,72700
NP_001309302,134000
NP_001230712,3540
NP_001098990,NaN
NP_001307422,2900
NP_940877,1940
NP_940915,3600
NP_001136221,4550
NP_001099040,67200
NP_001229427,49500
NP_149043,19400
NP_055056,6000
NP_443161,1710
NP_001284507,40000
NP_001317446,990
NP_001287831,367000
NP_001281277,608
NP_037372,40000
NP_001003819,943
NP_001157196,NaN
NP_001317158,900
NP_001308083,22300
NP_001284638,6360
NP_001275987,2260
NP_001317658,260
NP_001309179,7400
NP_001189488,37000
NP_001275565,3500
NP_001165908,1800
NP_001073349,18100
NP_001273759,3390
NP_001254738,6400
NP_001306917,4300
NP_001186110,2800
NP_001288268,112000
NP_078966,590
NP_001317074,3910
NP_653242,4320
NP_001306966,2340
NP_001288143,NaN
NP_001274319,93400
NP_001291948,13800
NP_001153145,2600
NP_001287794,1400
NP_001274270,510
NP_001291351,1000
NP_001276337,470
NP_001091081,20700
NP_001159921,414
NP_001269803,85300
NP_001164108,57100
NP_001229696,521000
NP_001278274,256000
NP_001269887,4800
NP_115970,6400
NP_001308243,950
NP_001276907,2860
NP_001073951,504
NP_001269487,1650
NP_001289277,200000
NP_001289474,4300
NP_001108198,21400
NP_001177693,3480
NP_001138408,3120
NP_001087236,96500
NP_001073873,1360
NP_001177408,2070
NP_003575,270
NP_115984,25900
NP_001284480,19500
NP_671512,2230
NP_001317966,5200
NP_001295164,5130
NP_001269693,21000
NP_001317687,5300
NP_001275879,1530
NP_001177716,1560
NP_001124401,495000
NP_001284669,11000
NP_001098547,3680
NP_001295374,813000
NP_001281269,116000
NP_001136097,570
NP_001229488,2400
NP_001302437,240
NP_001292554,3500
NP_000115,9430
NP_001243232,5030
NP_001278650,420
NP_001155018,207
NP_001278376,1700
NP_001308441,6400
NP_001293135,384000
NP_005773,2150000
NP_001313271,17700
NP_001278880,214
NP_001007026,180000
NP_001275682,180
NP_001317166,204000
NP_115565,13500
NP_001307302,1580
NP_996769,860
NP_001295259,1240
NP_001274432,330
NP_001317547,27600
NP_001316559,5990
NP_001287784,3800
NP_001002810,21000
NP_001273064,1800
NP_001294947,5890
NP_001287923,3300
NP_001263347,1500
NP_055638,1300
NP_001275665,9100
NP_001317140,13500
NP_001273625,350
NP_001317418,58100
NP_001287993,11800
NP_001273203,2240
NP_001244904,18300
NP_001294853,2040000
NP_001238994,4770
NP_001276977,5800
NP_001269911,1000
NP_001276089,1920
NP_001295124,1050
NP_001317175,830
NP_001026868,1740
NP_001287834,21900
NP_001186710,6400
NP_001317097,7190
NP_001317217,142000
NP_001317082,890
NP_001269079,808000
NP_001317161,54000
NP_001317659,2300
NP_001295084,14000
NP_001317276,NaN
NP_001243084,274
NP_001313536,4600
NP_037431,106000
NP_001293009,181000
NP_001304978,201
NP_001317168,241000
NP_001313224,1900
NP_001185808,139000
NP_001295049,380
NP_036591,2800
NP_001294904,1700
NP_001130030,31800
NP_001287955,5100
NP_001317201,796000
NP_001280018,3800
NP_036359,59500
NP_001317215,8500
NP_006377,48000
NP_001293120,1800
NP_001295086,1740
NP_001317497,1400
NP_001287661,1690
NP_001258152,610
NP_001185713,792
NP_001295159,1300
NP_001317273,310000
NP_001305021,10600
NP_001272829,6370
NP_001271441,7430
NP_073582,50200
NP_001307881,1160
NP_055971,101000
NP_004321,40200
NP_005006,306000
NP_004336,6670
NP_001258783,985
NP_001274420,1600
NP_001012779,1250
NP_085056,333000
NP_001294909,3670
NP_001263347,196000
NP_064595,4270
NP_001098549,7670
NP_001268678,700
NP_001272974,9500
NP_001012680,4900
NP_001002762,54300
NP_001288130,843
NP_001335085,3140
NP_001317627,3900
NP_001278274,4000
NP_001156365,43000
NP_001317210,10300
NP_079488,618
NP_001317553,270000
NP_001295322,44000
NP_001295155,4430000
NP_001276032,40000
NP_001316690,1200
NP_001335641,35600
NP_001284663,9100
NP_001366,120000
NP_003650,431000
NP_001269118,13900
NP_001091981,199000
NP_001137150,11700
NP_001166114,3110
NP_005795,1130000
NP_066272,1200000
NP_009205,1000
NP_203693,7200
NP_001074419,780000
NP_036467,6280
NP_003816,304000
NP_001018238,107000
NP_001289888,763000
NP_004277,167000
NP_002236,43800
NP_009200,131000
NP_006601,638
NP_004713,23300
NP_001661,616
NP_055082,2140000
NP_004154,28700
NP_001258698,204000
NP_004596,794
NP_055393,9460
NP_663722,7100
NP_006490,30800
NP_002487,215000
NP_003835,11400
NP_004547,6980
NP_000836,10400
NP_001257411,1360000
NP_001303270,1060000
NP_001248329,635000
NP_004036,1760000
NP_003646,18200
NP_001139690,5850
NP_001269550,1750000
NP_001104490,218000
NP_001124297,1500
